#Origin: 29.1822 -175.677 -16.2366
#Radius: 42.878
id, x, y, z, u, v, w, ra, dec, parallax, teff, l, b
5239864331699542656,50.0575,-141.213,-11.7611,-0.00819189,-0.0230215,-0.000248084,161.028,-63.993,6.6541,5476,289.519,-4.48851
5239868587976272896,50.2155,-141.661,-13.2232,-0.012019,-0.00988101,-0.000372685,160.438,-64.4676,6.62787,4249.75,289.518,-5.02794
5239891682052584832,49.6532,-143.981,-13.1074,-0.00845085,-0.0211345,-0.000694905,159.573,-64.1351,6.5417,5838.31,289.027,-4.91884
5239897931195331328,49.0497,-141.535,-12.3318,-0.00890065,-0.0188444,-0.000492493,159.983,-63.9916,6.65336,4993.51,289.114,-4.70628
5239913019452422784,50.1365,-142.571,-11.8805,-0.00845127,-0.0217748,0.000128308,160.734,-63.9308,6.5965,4961.47,289.375,-4.49485
5239934253771485184,50.0892,-145.716,-11.8866,-0.0638673,-0.0607835,0.0045876,160.023,-63.664,6.4707,4141,288.97,-4.41123
5239978749624453376,67.0918,-156.456,-14.3983,-0.0212095,0.0228077,-0.0488784,168.571,-65.8556,5.85336,4842.71,293.211,-4.83454
5240158279256525824,67.7729,-162.136,-12.954,-0.00694718,-0.00188935,0.000984649,167.952,-65.0865,5.67514,4873.75,292.685,-4.21593
5240176283759191936,65.5992,-159.305,-12.371,0.0189905,-0.0121361,-0.0881994,167.387,-64.8708,5.78951,5375.67,292.381,-4.10715
5240197518079272320,61.2909,-148.047,-10.2824,0.0266928,0.0181557,-0.00315151,168.007,-64.5089,6.22813,5311.67,292.489,-3.67174
5240201946160777856,70.5334,-171.547,-11.7519,-0.0175678,-0.0168476,-0.00602409,167.75,-64.4137,5.38058,4253.5,292.35,-3.62535
5240213048680986496,67.7419,-164.904,-11.506,-0.0116713,-0.00385628,0.00429122,167.652,-64.4693,5.59763,4152.7,292.333,-3.69276
5240216720848273536,64.9684,-160.248,-11.2012,0.0222054,0.00127636,0.00405939,167.077,-64.3808,5.77104,5616.67,292.069,-3.70634
5240291629406161792,57.3868,-145.116,-13.1292,0.00550518,-0.0308654,0.00798444,164.979,-65.1926,6.3856,4638.07,291.577,-4.80922
5240304857905850752,70.1512,-178.463,-15.3898,-0.0831855,0.00241208,-0.00629131,164.946,-64.9432,5.19825,4993.5,291.459,-4.58858
5240308495706149760,60.1248,-153.737,-13.6854,-0.0459752,-0.0217133,-0.00548844,164.584,-65.0383,6.0371,4640.67,291.36,-4.73919
5240343817519314944,58.2451,-149.595,-12.1699,-0.00986586,-0.0167885,-0.000334044,164.801,-64.6357,6.2114,4636.49,291.274,-4.33525
5240412880595565952,71.5673,-179.159,-11.8143,-0.0447131,-0.00188647,-0.0022748,166.638,-64.0801,5.17368,4926,291.775,-3.50431
5240474663741059072,65.3701,-168.551,-11.0812,-0.0790706,-0.0608403,-0.0259175,165.434,-63.8515,5.52112,4884.67,291.198,-3.50757
5240480912872929792,64.2268,-165.379,-10.606,-0.0134283,-0.00954915,-0.00243563,165.568,-63.7834,5.62652,4919.29,291.224,-3.42116
5240657869848128640,68.0919,-161.815,-8.34903,-0.0235386,-0.0101735,-0.0123491,169.506,-63.7457,5.68971,5345,292.821,-2.72278
5240660996583509376,67.5087,-161.918,-9.03993,-0.0202978,-0.010853,-0.019355,168.923,-63.8904,5.69279,5811,292.633,-2.94988
5240742704045343872,71.1702,-176.077,-8.16659,-0.0681501,-0.0779093,-0.00332289,168.024,-63.2076,5.26061,4883.93,292.009,-2.46226
5240783278574153728,60.4691,-149.649,-9.72037,-0.0616348,-0.0531499,-0.022735,167.168,-64.1154,6.18441,4394,292.002,-3.4464
5240820558890271744,62.5084,-155.388,-8.76269,-0.0386851,-0.0110071,-0.0147262,167.377,-63.6646,5.96236,4458.5,291.914,-2.99486
5240835818944729344,70.7301,-178.599,-10.11,-0.0192899,-0.0183699,-0.00812061,166.722,-63.5615,5.19858,5432,291.605,-3.01272
5240872618230726016,57.6668,-150.142,-8.94943,0.0225241,-0.0162667,-0.00112164,165.349,-63.4805,6.20794,5409.77,291.011,-3.18485
5240875263930454912,55.126,-144.03,-8.68742,0.035107,-0.000192073,-0.0169622,165.176,-63.4887,6.47403,5004.61,290.944,-3.22416
5240895669277091584,69.0107,-178.623,-9.28169,-0.00476655,-0.0296364,-0.0129837,165.951,-63.1522,5.21606,4882,291.124,-2.77499
5240954085152420608,70.8425,-180.996,-7.75361,-0.034691,-0.0163687,-0.00983583,166.887,-62.8016,5.14085,5097.24,291.376,-2.28442
5240994041208847488,61.7898,-159.12,-7.70856,-0.0321849,-0.0475351,-0.0362635,166.317,-63.0181,5.85241,5135.82,291.222,-2.5857
5241082315708039168,53.5489,-140.847,-12.1269,-0.0088273,-0.019951,-0.000376842,163.572,-64.6809,6.61507,4993.37,290.816,-4.60123
5241082487506709376,68.5315,-180.502,-15.565,-0.0294055,-0.0147226,-0.00452895,163.509,-64.6765,5.1626,5440,290.79,-4.60902
5241087602774671616,53.8352,-143.324,-12.2319,0.0301431,-0.0189949,-8.98668e-05,163.128,-64.5504,6.51088,4857.04,290.587,-4.56789
5241183024106346624,55.0998,-149.123,-11.0143,-0.00785382,0.00190106,-0.0268427,163.109,-63.8722,6.27519,5820.5,290.279,-3.96328
5241187349097639808,62.9824,-171.263,-13.142,0.00786312,-0.0320509,-0.0158266,162.773,-63.973,5.46599,5038,290.191,-4.11933
5241192606139626112,52.6962,-144.76,-10.843,-0.00655587,-0.0211053,-0.0016717,162.487,-63.8053,6.47524,4429.5,290.003,-4.02611
5241255420074230144,53.8843,-142.543,-8.6611,-0.0238613,-0.0161076,-0.0222285,164.67,-63.4163,6.55162,4544.67,290.708,-3.25295
5241311392091805440,65.8592,-178.342,-11.1884,-0.0216758,-0.0115357,-0.0154034,163.676,-63.3327,5.25091,5490.33,290.268,-3.36802
5241330667906181888,64.1255,-176.407,-10.6312,-0.0223275,-0.0323168,-0.00355912,163.217,-63.0916,5.3191,4092.25,289.977,-3.24171
5241334894153963392,50.6106,-140.276,-8.43452,-0.0158508,-0.00538803,-0.0164334,162.95,-63.0267,6.69501,5214.43,289.839,-3.23717
5241376709944214016,62.274,-176.163,-13.5938,0.00466833,0.007607,0.00650972,161.277,-63.6806,5.3379,4705.37,289.469,-4.16117
5241377946894757376,60.9198,-173.082,-13.2007,-0.0145627,0.00240867,-0.0158279,161.171,-63.6033,5.43584,5089.82,289.391,-4.11491
5241411756879613952,59.3039,-168.193,-11.7061,0.0263102,-0.0602594,-0.0533954,161.608,-63.2999,5.59517,4958.38,289.422,-3.75544
5241483912335042432,60.8031,-179.121,-11.8225,-0.0215825,-0.0166579,0.000604344,160.486,-62.8263,5.27624,4983.69,288.75,-3.57634
5241501195282231936,66.4588,-187.076,-11.7906,-0.0720764,-0.00446794,0.031423,162.236,-63.0449,5.02817,4971,289.558,-3.39879
5241534691693306368,62.5924,-175.913,-10.0336,-0.040606,-0.0176365,-0.0103361,162.612,-62.7697,5.34799,4872.5,289.586,-3.07595
5241552837972931584,64.2533,-183.569,-10.0616,-0.0333885,-0.0100019,-0.0326944,162.153,-62.5344,5.13481,5336,289.291,-2.96148
5241578740873475456,66.275,-194.462,-12.4134,-0.0260447,-0.00788941,-0.00832639,160.744,-62.7552,4.85861,5120.75,288.82,-3.45772
5241607847902129152,49.5673,-144.237,-7.48965,-0.00743324,-0.000446449,-0.021591,161.677,-62.2518,6.54877,5179.59,288.965,-2.81137
5241685947600099712,54.3612,-147.419,-7.23295,0.033219,-0.0354116,-0.00409615,164.316,-62.66,6.35771,4168.33,290.242,-2.63567
5241856784205834496,51.0103,-141.998,-5.63196,-0.045072,-0.0478181,-0.0128783,163.84,-62.0037,6.62305,5388.8,289.76,-2.13767
5241861762038385024,51.4551,-144.412,-5.71792,-0.0214513,-0.0261811,-0.0062286,163.557,-61.9378,6.5184,6367.73,289.611,-2.13601
5241873719230682624,68.4083,-187.959,-6.56904,-0.0585038,-0.0622392,0.013888,164.533,-61.8739,4.99679,5185,289.999,-1.88102
5241892891961336576,59.2071,-166.043,-5.45181,-0.0123944,-0.0231344,-0.00159228,163.917,-61.6152,5.66999,5568.16,289.625,-1.77139
5241921861565445760,66.067,-186.548,-9.20874,0.0131704,0.010204,-0.0126014,162.848,-62.3637,5.04756,4372,289.502,-2.66416
5241932611824240640,51.4948,-148.559,-7.47928,0.06685,-0.00763784,0.0254764,162.054,-62.2436,6.3529,4911.13,289.118,-2.72344
5241949314998932864,49.187,-139.646,-6.37619,0.0265584,-0.027722,-0.0177558,162.849,-62.1426,6.74798,6049.67,289.404,-2.46599
5241966116913161216,57.8348,-166.613,-7.37918,-0.0198136,-0.0247167,-0.00615826,162.419,-61.9631,5.66508,4857.14,289.143,-2.39587
5241982334711929856,52.5815,-152.503,-7.44129,0.0203219,-0.00877253,-0.0121392,161.955,-62.1274,6.19253,5534.33,289.024,-2.64115
5242009925584218240,46.8615,-139.127,-6.38605,0.0558618,-0.0228472,-0.0124557,161.332,-61.8055,6.80523,5049.25,288.615,-2.49078
5242019851197398144,61.5266,-180.815,-7.81746,-0.0110954,0.004205,0.00555319,161.808,-61.7571,5.23134,4784.79,288.792,-2.34381
5242068160986750592,60.8236,-175.024,-6.56749,-0.049538,-0.0140584,0.0112709,162.805,-61.6451,5.39353,4900.89,289.163,-2.02995
5242097813443599232,65.1568,-186.29,-5.25556,-0.0410803,-0.030564,0.00752444,163.486,-61.243,5.0652,5089,289.278,-1.52542
5242121422924273024,64.5352,-188.605,-6.67546,0.0226706,-0.0237702,-0.0137992,162.398,-61.4224,5.01374,4465.04,288.89,-1.91799
5242137709442324352,59.0716,-175.2,-6.17165,-0.0126081,0.0196916,-0.0146579,161.926,-61.3,5.4056,5435,288.632,-1.91182
5242147154027865216,47.2818,-140.813,-4.52626,-0.000398959,-0.0312169,-0.00797099,161.952,-61.1193,6.72912,4824.94,288.561,-1.74537
5242158011705181056,62.2778,-182.739,-4.90066,-0.0207342,-0.0469908,-0.0272101,162.7,-60.9763,5.17807,4937.44,288.819,-1.45409
5242168908087142400,60.8545,-180.237,-4.44943,-0.0300265,-0.014123,0.00769781,162.507,-60.8013,5.25528,5765.5,288.657,-1.33987
5242181792991090304,50.862,-151.63,-3.67789,-0.00712206,-0.0123762,-0.0322557,162.321,-60.7301,6.25097,5052.45,288.543,-1.31737
5242326894111788288,52.4543,-147.206,-35.9114,-0.005737,-0.0112804,-0.0170412,148.936,-71.1155,6.23655,6614.03,289.613,-12.9419
5242347849258201856,53.9017,-146.29,-34.5967,-0.041545,-0.00891659,-0.0406643,151.214,-71.149,6.26185,4290.07,290.227,-12.5117
5242391696586084608,53.6489,-148.341,-34.4101,-0.0527523,-0.00200665,-0.0366016,150.781,-70.7813,6.19371,5967.5,289.883,-12.3056
5242416053338817152,57.6164,-160.704,-37.9995,-0.0561944,-0.0113093,-0.014894,149.953,-70.8772,5.71762,4925,289.724,-12.5486
5242496150188394496,55.5239,-160.053,-40.4515,-0.0247234,-0.0153501,-0.00688583,146.855,-71.1854,5.74142,6075.67,289.132,-13.4295
5242501785185722880,52.9105,-152.015,-37.7781,0.0568606,-0.0423816,-0.0303607,147.436,-71.0559,6.04836,5841.95,289.191,-13.2085
5242564624846431872,52.9814,-156.958,-39.7294,-0.0449849,-0.0146689,0.00588872,145.665,-70.9175,5.87004,4974,288.652,-13.4863
5242564831004860544,54.1669,-160.617,-40.561,-0.080291,-0.051029,-0.0450144,145.69,-70.8857,5.73756,5422,288.636,-13.4573
5242572149629126272,52.3105,-154.895,-38.2641,0.0236764,-0.0234839,-0.0136706,146.321,-70.6895,5.95566,5548,288.661,-13.1728
5242583045967009920,50.8486,-149.402,-36.7006,-0.0288734,-0.0706079,-0.0231006,146.782,-70.7155,6.17173,4893.23,288.796,-13.0914
5242671556654632832,61.0002,-177.813,-40.7708,-0.0256597,-0.0130413,-0.0144309,148.74,-70.151,5.1987,5960.6,288.935,-12.237
5242738489424067072,53.991,-161.386,-36.548,0.00536676,-0.00900074,0.0116567,147.995,-69.7888,5.74522,6055,288.497,-12.121
5242765324381718272,57.7565,-157.063,-34.8827,-0.0329674,-0.0157945,0.00750312,152.468,-70.5364,5.84993,4964.23,290.19,-11.7746
5242770409623232384,58.4545,-160.272,-35.2444,-0.023884,0.0155322,-0.0283871,152.289,-70.3662,5.74046,5822.33,290.038,-11.6726
5242785424828295424,62.4853,-173.379,-38.4591,0.0166761,-0.0051864,-0.0176475,151.574,-70.3309,5.31167,6463.23,289.819,-11.7875
5242799855918903936,61.1278,-166.2,-35.4389,-0.0221593,-0.0249173,-0.00593887,153.271,-70.1666,5.53721,4772.13,290.193,-11.3167
5242870357801484160,51.3778,-144.128,-30.5084,-0.0149642,0.00436842,0.00585484,152.009,-69.8041,6.40929,5762.3,289.62,-11.2761
5242906233669424128,58.7791,-161.317,-33.2448,-0.0524832,-0.0219972,0.000449664,153.469,-69.7761,5.71818,5894.7,290.02,-10.9586
5242924032013767680,53.2971,-148.123,-30.243,-0.0094156,0.0098431,0.00266059,153.076,-69.577,6.23834,6082.75,289.79,-10.875
5242939871854081280,62.5651,-171.281,-34.074,-0.0436197,-0.0333879,-0.00674592,154.189,-69.4944,5.39066,4969.31,290.066,-10.5843
5242958529191814016,54.2868,-151.442,-29.953,-0.0253045,-0.0137277,-0.00709474,153.459,-69.2702,6.11089,4028,289.721,-10.5468
5242962613695938816,59.3345,-166.55,-32.5942,0.00449599,-0.0206278,-0.0274334,153.369,-69.1237,5.56228,4750.89,289.609,-10.4454
5242964335988093952,59.0793,-165.738,-34.8812,-0.0276804,-0.01764,-0.0138022,152.116,-69.7529,5.57484,4306.71,289.619,-11.213
5242968905833300608,53.9984,-152.745,-32.0254,-0.0239325,-0.00824287,0.00772118,151.829,-69.6407,6.05534,6092.25,289.47,-11.1819
5242994984874898432,50.0451,-143.784,-29.4275,-0.0138369,0.0134193,-0.0127877,151.615,-69.2833,6.44902,5960.6,289.191,-10.9399
5242994984874898688,49.4889,-142.178,-29.099,-0.0157202,0.0133026,-0.0124378,151.617,-69.2839,6.52184,5057.67,289.192,-10.9399
5243051193102051456,56.3935,-164.068,-35.6986,-0.0449355,-0.0162042,-0.00160344,149.928,-69.6965,5.64575,4886,288.969,-11.6274
5243098923081442816,58.6084,-171.879,-35.815,-0.0133067,-0.0229439,-0.0238517,150.445,-69.2412,5.40265,4625.02,288.829,-11.1569
5243101740572991872,52.8723,-156.592,-33.061,-0.0276583,-0.0154762,-0.000974151,149.801,-69.2595,5.93292,5850.93,288.657,-11.3118
5243104107103390720,56.0352,-166.259,-34.6289,-0.0340498,-0.0359824,-0.0233847,149.988,-69.1253,5.59181,5352,288.626,-11.1652
5243124933402167040,54.0616,-162.507,-35.6653,-0.0653255,-0.0201788,-0.0310677,148.442,-69.4536,5.71633,4831.37,288.401,-11.7636
5243135172604466944,52.5477,-158.685,-33.971,-0.0544287,-0.0194977,-0.0186445,148.769,-69.191,5.86247,6586.03,288.322,-11.4875
5243140429644514176,53.9348,-160.273,-34.3446,-0.0167776,-0.0192896,-0.0126559,149.378,-69.3562,5.79519,5743.2,288.599,-11.4804
5243198085285605248,48.7754,-144.455,-29.7226,0.00704945,-0.0198117,0.00682493,150.288,-69.0388,6.43761,5932,288.657,-11.0311
5243209561438343296,56.2992,-168.012,-33.7774,0.015175,-0.0147228,0.0147235,150.41,-68.7709,5.54373,4475.52,288.526,-10.7925
5243275394698713984,56.6893,-172.932,-34.4771,-0.0611256,-0.0405639,-0.0115212,149.721,-68.4924,5.39887,6050,288.15,-10.7275
5243290444264672640,54.4305,-163.576,-31.6438,-0.0706397,-0.0364796,-0.0167856,150.805,-68.3883,5.70535,4933,288.405,-10.4011
5243315350770025600,57.6632,-178.053,-33.9055,0.0111717,0.0129008,0.0417077,150.057,-68.0067,5.25752,5396,287.945,-10.2683
5243364828799400576,57.539,-174.151,-41.7736,-0.0354114,-0.0196231,0.00614005,146.177,-70.1898,5.31612,4890.03,288.283,-12.8309
5243376717265203840,53.5308,-165.312,-39.9588,0.00282,0.027905,0.0185289,145.216,-70.0566,5.60859,5386,287.943,-12.9507
5243430528914409728,51.9372,-161.078,-38.5835,0.00237946,-2.86693e-05,-0.00191802,145.278,-69.9296,5.76081,5822,287.871,-12.8425
5243457840609038720,48.6495,-147.028,-34.7843,-0.100721,-0.0576115,0.000246089,146.566,-70.0772,6.30017,5150,288.309,-12.6589
5243463441246388992,56.4569,-171.729,-40.203,0.0210932,-0.099807,0.00871742,146.563,-69.9157,5.39992,5134.25,288.199,-12.5383
5243480797212542592,50.0121,-154.141,-36.116,-0.0264553,-0.0286559,0.00322365,146.04,-69.7912,6.02311,6750,287.976,-12.564
5243620052933305984,50.4399,-163.667,-40.6386,-0.00298994,-0.00310967,-0.0132374,142.742,-69.7992,5.68121,4823.55,287.129,-13.3487
5243697194843560704,47.7146,-159.714,-38.5817,0.00265065,-0.00864076,-0.0465405,142.399,-69.2352,5.84467,5811,286.634,-13.0321
5243763509139202560,49.7522,-164.184,-37.8434,-0.0334656,-0.0436399,-0.00923916,143.995,-68.9619,5.69213,4931.72,286.858,-12.4395
5243788866626532736,50.8823,-166.081,-36.4035,0.0343859,0.00218786,0.030312,145.474,-68.6347,5.63462,4958.46,287.034,-11.8365
5243801888967364864,45.3813,-149.089,-32.6604,-0.0341089,-0.0187212,-0.00708298,145.268,-68.5664,6.28028,4518.96,286.93,-11.8363
5243824768253890816,49.3947,-166.082,-37.3908,-0.0223066,-0.0500214,-0.0409586,143.913,-68.5732,5.64143,5443.5,286.563,-12.1773
5243834461998320512,50.1661,-171.15,-39.0315,0.0100302,0.00598494,-0.0179347,143.16,-68.5411,5.47729,4732.13,286.336,-12.3444
5243839959556486144,45.8028,-155.824,-35.2291,-0.0799778,-0.0533406,-0.0193552,143.445,-68.4942,6.0171,5629.35,286.38,-12.2382
5243861296954374016,55.6752,-188.341,-42.1918,-0.0177442,-0.00292935,-0.0165219,143.828,-68.471,4.97812,5758.43,286.468,-12.1245
5243965235165022592,55.4075,-176.183,-37.3095,-0.0336332,-0.0522135,-0.0113951,147.083,-68.5965,5.30727,4945.4,287.458,-11.4207
5244008592851346944,58.4475,-189.145,-39.3481,-0.0213968,-0.0267793,-0.018392,146.822,-68.2778,4.95438,4905.18,287.172,-11.2415
5244017251505407360,46.2885,-150.965,-30.8482,0.0251378,-0.0144023,0.0057114,146.9,-68.0556,6.21552,5183.3,287.046,-11.0542
5244022134891333376,58.9979,-182.007,-36.8937,-0.0165435,-0.00592525,-0.00987813,149.006,-68.5223,5.13202,6052.73,287.96,-10.9142
5244024746231264640,55.077,-170.751,-34.6385,-0.0219283,0.00466411,-0.0206123,148.811,-68.4814,5.47264,5325,287.878,-10.9273
5244027495010349696,57.7922,-180.079,-36.3363,-0.0481531,-0.164214,0.0610182,148.724,-68.3888,5.19253,5727.37,287.793,-10.8756
5244057211881196928,60.0368,-185.808,-36.2653,-0.02605,0.00791405,0.0123922,149.559,-68.1821,5.03509,5003.2,287.906,-10.5212
5244065526937863168,49.5835,-154.564,-29.6737,0.02036,-0.0358123,0.0331879,149.579,-67.9822,6.06016,4484.64,287.786,-10.3597
5244108102957904000,57.7963,-186.347,-37.5218,0.0117875,0.000452728,-0.0033608,147.562,-68.0453,5.03325,5875,287.232,-10.886
5244175684259460864,57.4369,-188.336,-39.8486,-0.0539865,-0.0624153,0.00692441,146.045,-68.2917,4.97782,4998.3,286.96,-11.441
5244195441108995328,50.4111,-169.457,-35.3744,-0.0401414,-0.0284425,0.00186361,145.498,-67.941,5.5463,4971.95,286.567,-11.3147
5244245267032947200,44.356,-151.028,-31.9525,-0.0364463,-0.00685574,0.0026808,144.826,-67.9281,6.22599,4847.11,286.367,-11.4747
5244264233608671616,56.4999,-194.871,-40.5779,-0.0268075,0.00923574,-0.0372523,144.741,-67.6749,4.83291,4829.61,286.169,-11.3095
5244309691541631104,41.329,-137.523,-27.1991,-0.0757376,-0.0497954,0.0106693,146.837,-67.6016,6.84218,5837.46,286.727,-10.7253
5244338553723177472,56.5948,-186.529,-35.7148,0.0182518,-0.0714485,-0.000750868,147.714,-67.4366,5.04615,5596.67,286.878,-10.3827
5244380575683682816,40.6375,-138.409,-27.1444,-0.0087962,-0.0221462,8.63105e-05,146.249,-67.3156,6.81279,5809.5,286.363,-10.657
5244434756689177088,47.8805,-167.122,-31.1064,-0.0516659,-0.0174498,-0.0339932,146.397,-66.6866,5.6623,5400,285.987,-10.1446
5244435001509863168,45.4722,-159.125,-29.6127,-0.0432507,-0.0146204,0.00712817,146.324,-66.6616,5.94803,5621.7,285.948,-10.1448
5244442796870765312,66.177,-181.999,-35.5961,-0.0229668,-0.0178693,-0.00931261,154.266,-69.3082,5.07869,6364,289.982,-10.4153
5244444141200576256,55.0759,-151.229,-29.4263,-0.00721772,-0.0235156,-0.00825083,154.42,-69.2796,6.11195,5666.37,290.011,-10.3611
5244464069848370688,64.3408,-180.678,-35.2738,0.0292312,0.00432583,-0.0200645,153.39,-69.0996,5.12796,4678.08,289.601,-10.4212
5244534885270607744,62.4338,-180.777,-34.7127,-0.021172,-0.0239035,0.00462939,152.388,-68.6772,5.14458,5765.5,289.053,-10.2872
5244550072275980416,51.3225,-145.797,-26.901,-0.0232179,-0.0187137,0.00104243,153.793,-68.5327,6.37391,4914.54,289.393,-9.87297
5244634081836155904,66.731,-187.755,-31.194,-0.0358809,-0.0148717,-0.00990452,155.637,-67.8177,4.95816,6099.47,289.566,-8.89735
5244712696918832256,48.805,-143.486,-24.0511,-0.0231476,-0.018748,-0.00456892,153.776,-67.4878,6.51655,4001.43,288.785,-9.01717
5244726200291528064,50.2609,-146.77,-27.8363,0.0021006,0.00158694,0.00424989,152.247,-68.4979,6.34459,6064.67,288.904,-10.1723
5244744445312501760,52.5368,-156.589,-29.6669,-0.0641377,-0.00147847,-0.0165598,151.463,-68.2979,5.95909,4754.24,288.547,-10.1827
5244763205722785536,49.5209,-146.419,-27.0136,0.0908439,-0.0252739,-0.0151055,152.192,-68.1625,6.37309,5634,288.686,-9.91343
5244769149965377280,56.6114,-167,-30.1004,-0.0493112,-0.00940525,-0.00239011,152.632,-68.0021,5.59018,6542.55,288.726,-9.68704
5244811103206839296,48.0388,-147.035,-26.8726,-0.0199786,-0.026784,-0.000884613,151.033,-67.7679,6.36942,5482.7,288.093,-9.85544
5244817116160701568,55.3307,-171.286,-32.3756,0.00408326,0.00828952,-0.0111687,150.087,-67.9242,5.46779,4884.21,287.902,-10.1964
5244818456190712576,48.7391,-150.356,-28.067,-0.0189096,-0.0187696,-0.00825459,150.414,-67.8588,6.22932,5716.47,287.96,-10.0693
5244819001640485504,53.7219,-166.239,-31.1682,-0.0397307,-0.0261659,0.0214575,150.232,-67.8643,5.635,4914.34,287.909,-10.1155
5244839136448733824,62.9087,-191.529,-34.1862,-0.0234012,-0.0231393,-0.00951944,151.584,-67.6361,4.8906,5340.5,288.183,-9.62456
5244847829462541824,62.1199,-191.9,-34.9343,0.0289763,0.00184475,-0.0109706,150.757,-67.6517,4.88504,4407,287.937,-9.82593
5244896384077539456,45.9913,-139.703,-23.9019,-0.0150059,-0.0246877,-0.0129782,152.273,-67.3409,6.71103,5325.73,288.222,-9.23046
5244929163268969728,50.0501,-151.535,-24.642,0.00503778,0.00655808,-0.0035518,153.067,-67.0047,6.19279,5110.14,288.278,-8.7778
5244961976820032128,46.5936,-144.477,-24.5986,-0.0543622,-0.0482784,-0.0236689,151.598,-67.1172,6.50263,4922.75,287.874,-9.20432
5244984138852165888,62.4265,-193.361,-31.5148,-0.0148765,-0.0296068,-0.0107293,152.221,-66.8148,4.86339,5652,287.893,-8.81639
5244997917107284864,54.0483,-169.055,-27.3449,-0.031121,0.0124718,0.017659,151.976,-66.6732,5.56857,6068.85,287.729,-8.75862
5245002207768929920,47.9945,-151.134,-24.3031,-0.0485731,-0.00758061,-0.0085809,151.819,-66.5717,6.23351,5012.21,287.618,-8.71349
5245031555290078720,57.2914,-162.941,-26.1949,-0.0149528,-0.0263331,-0.019075,155.606,-67.4839,5.72429,5809.5,289.372,-8.62388
